dialogue_id,即时性,意图识别,内容准确性,建议可遵循,恰当表达,情感关怀,话题引导,安全性,负向情感风险,合规性,总分,备注
dialogue_patient_0403,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0404,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0405,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0406,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0407,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0408,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0409,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0410,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0411,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0412,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0413,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0414,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0415,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0416,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0417,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0418,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0419,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0420,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0421,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0422,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0423,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0424,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0425,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0426,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0427,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0428,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0429,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0430,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0431,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0432,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0433,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0434,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0435,2,2,1,2,2,2,2,2,2,2,19,
dialogue_patient_0436,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0437,2,2,2,2,2,2,1,2,2,2,17,
dialogue_patient_0438,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0439,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0440,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_0441,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0442,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0443,2,2,2,2,2,1,2,2,2,2,19,
dialogue_patient_0444,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0445,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0446,2,2,2,2,2,1,2,2,2,2,19,
dialogue_patient_0447,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_0448,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0449,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0450,2,2,1,2,2,2,2,2,2,2,19,
dialogue_patient_0451,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_0452,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_0453,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_0454,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0455,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0456,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0457,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_0458,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0459,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0460,2,2,2,1,2,2,2,2,2,2,20,
dialogue_patient_0461,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0462,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0463,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0464,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0465,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0466,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0467,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0468,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0469,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0470,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0471,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0472,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0473,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0474,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0475,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0476,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0477,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0478,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0479,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_0480,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0481,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_0482,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0483,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0484,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0485,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0486,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0487,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0488,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0489,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0490,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0491,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0492,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0493,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0494,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0495,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0496,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0497,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0498,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0499,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0500,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0501,2,2,1,2,2,2,2,2,2,2,19,
dialogue_patient_0502,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0503,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0504,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0505,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0506,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0507,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0508,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0509,2,2,1,1,2,2,2,2,2,2,18,
dialogue_patient_0510,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0511,2,2,2,2,2,1,2,2,2,2,20,
dialogue_patient_0512,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0513,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0514,2,2,1,2,2,2,2,2,2,2,19,
dialogue_patient_0515,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0516,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0517,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0518,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0519,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0520,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0521,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0522,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0523,2,2,2,2,2,1,2,2,2,2,19,
dialogue_patient_0524,2,2,2,2,2,2,2,2,1,2,19,
dialogue_patient_0525,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0526,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0527,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0528,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0529,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0530,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0531,2,2,1,2,2,2,2,2,2,2,19,
dialogue_patient_0532,2,2,2,2,2,1,2,2,2,2,20,
dialogue_patient_0533,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0534,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0535,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0536,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0537,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0538,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0539,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0540,2,2,1,2,2,2,2,2,2,2,19,
dialogue_patient_0541,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0542,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0543,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0544,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0545,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0546,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0547,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0548,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0549,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0550,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0551,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0552,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0553,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0554,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0555,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0556,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0557,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0558,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0559,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0560,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0561,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0562,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0563,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0564,2,2,2,1,2,2,2,2,2,2,20,
dialogue_patient_0565,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0566,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0567,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0568,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0569,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0570,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0571,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0572,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0573,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0574,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0575,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0576,2,2,2,2,2,1,2,2,2,2,19,
dialogue_patient_0577,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0578,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0579,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0580,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0581,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0582,2,2,1,1,2,2,1,2,2,2,17,
dialogue_patient_0583,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0584,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0585,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0586,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0587,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0588,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0589,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0590,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0591,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0592,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0593,2,2,2,1,2,2,2,2,2,2,19,
dialogue_patient_0594,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0595,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0596,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_0597,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0598,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0599,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0600,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0601,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0602,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0603,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0604,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0605,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0606,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0607,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0608,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0609,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0610,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0611,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0612,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0613,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0614,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0615,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0616,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0617,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0618,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0619,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0620,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0621,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0622,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0623,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0624,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0625,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0626,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0627,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0628,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0629,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0630,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0631,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0632,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0633,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0634,2,2,1,2,2,2,2,2,2,2,19,
dialogue_patient_0635,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0636,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0637,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0638,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0639,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0640,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0641,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0642,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0643,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0644,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0645,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0646,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0647,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0648,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0649,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0650,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0651,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0652,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0653,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0654,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0655,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0656,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0657,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0658,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0659,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0660,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0661,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0662,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0663,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0664,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0665,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0666,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0667,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0668,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0669,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0670,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0671,2,2,1,1,2,1,1,2,2,2,14,
dialogue_patient_0672,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0673,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0674,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0675,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0676,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0677,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0678,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0679,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0680,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_0681,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0682,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0683,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0684,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0685,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0686,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0687,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0688,2,2,1,2,2,1,2,2,2,2,18,
dialogue_patient_0689,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0690,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0691,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0692,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0693,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0694,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0695,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0696,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0697,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0698,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0699,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0700,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0701,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0702,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0703,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0704,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0705,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0706,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0707,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0708,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0709,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0710,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0711,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0712,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0713,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0714,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0715,2,2,1,2,2,1,2,2,1,2,17,
dialogue_patient_0716,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0717,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0718,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0719,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0720,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0721,2,2,1,1,2,2,2,2,2,2,18,
dialogue_patient_0722,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0723,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0724,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0725,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0726,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0727,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0728,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0729,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0730,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0731,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0732,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0733,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0734,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0735,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0736,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0737,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0738,2,2,2,2,2,1,2,2,2,2,19,
dialogue_patient_0739,2,2,1,2,2,2,2,2,2,2,19,
dialogue_patient_0740,2,2,2,2,2,1,2,2,2,2,19,
dialogue_patient_0741,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0742,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0743,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0744,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0745,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0746,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0747,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0748,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0749,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0750,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0751,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0752,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0753,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0754,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0755,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0756,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0757,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0758,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0759,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0760,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0761,2,2,2,2,2,1,2,2,2,2,19,
dialogue_patient_0762,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0763,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0764,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0765,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0766,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0767,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0768,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0769,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0770,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0771,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0772,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0773,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0774,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0775,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0776,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0777,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0778,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0779,2,2,2,1,2,2,1,2,2,2,18,
dialogue_patient_0780,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0781,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0782,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0783,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0784,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0785,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_0786,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0787,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0788,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0789,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0790,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0791,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0792,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0793,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0794,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0795,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0796,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0797,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0798,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0799,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0800,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0801,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0802,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0803,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0804,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0805,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0806,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0807,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0808,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0809,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0810,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0811,2,2,2,2,2,2,2,2,2,2,20,
