dialogue_id,即时性,意图识别,内容准确性,建议可遵循,恰当表达,情感关怀,话题引导,安全性,负向情感风险,合规性,总分,备注
dialogue_patient_0482,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0484,2,2,2,2,2,2,1,2,2,2,17,
dialogue_patient_0486,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_0487,2,2,1,2,2,2,2,2,2,2,19,
dialogue_patient_0488,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0489,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0490,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0492,2,2,1,2,2,2,2,2,2,2,19,
dialogue_patient_0493,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0494,2,2,2,1,2,2,1,2,2,2,18,
dialogue_patient_0495,2,1,0,0,2,2,1,0,2,2,12,
dialogue_patient_0497,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0499,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0500,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0501,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0502,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0504,2,2,2,1,2,2,1,2,2,2,18,
dialogue_patient_0505,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0506,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0507,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_0508,2,2,1,1,2,2,2,2,2,2,18,
dialogue_patient_0509,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0510,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_0511,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0512,0,0,1,0,2,2,0,2,2,2,11,
dialogue_patient_0513,2,2,1,1,2,2,2,2,2,2,18,
dialogue_patient_0514,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0515,2,2,2,1,2,2,1,2,2,2,17,
dialogue_patient_0516,2,2,1,2,2,2,2,2,2,2,19,
dialogue_patient_0518,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_0519,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0520,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0521,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0523,2,2,1,2,2,2,2,2,2,2,19,
dialogue_patient_0524,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0525,2,2,2,1,2,2,2,2,2,2,20,
dialogue_patient_0526,2,2,2,1,2,2,1,2,2,2,17,
dialogue_patient_0527,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0528,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0529,2,2,1,2,2,2,2,2,2,2,19,
dialogue_patient_0530,2,1,1,2,2,2,2,2,2,2,19,
dialogue_patient_0532,2,2,1,1,2,2,2,2,2,2,18,
dialogue_patient_0533,2,2,1,2,2,2,2,2,2,2,19,
dialogue_patient_0534,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0535,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0536,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0537,2,2,1,2,2,2,2,2,2,2,19,
dialogue_patient_0538,2,2,2,1,2,2,2,2,2,2,19,
dialogue_patient_0539,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0540,2,2,2,1,2,2,2,2,2,2,19,
dialogue_patient_0541,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0542,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0543,2,2,1,2,2,2,2,2,2,2,19,
dialogue_patient_0544,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0545,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0548,2,2,2,1,2,2,2,2,2,2,20,
dialogue_patient_0550,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_0552,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0553,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0556,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0557,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0558,2,2,1,2,2,2,2,2,2,2,20,
dialogue_patient_0559,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0560,2,1,2,2,2,2,1,2,2,2,18,
dialogue_patient_0561,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0562,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0563,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0564,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0567,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0568,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0569,2,2,2,2,2,2,1,2,2,2,19,
dialogue_patient_0570,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0572,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0573,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0574,2,2,2,1,2,2,1,2,2,2,18,
dialogue_patient_0576,2,2,1,1,2,2,2,2,2,2,18,
dialogue_patient_0577,2,1,1,2,2,2,1,2,2,2,17,
dialogue_patient_0578,2,2,1,2,2,2,2,2,2,2,19,
dialogue_patient_0579,2,2,1,2,2,2,2,2,2,2,19,
dialogue_patient_0580,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0581,2,2,1,2,2,2,2,2,2,2,19,
dialogue_patient_0582,2,2,2,1,2,2,2,2,2,2,19,
dialogue_patient_0583,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0584,2,2,1,1,2,2,2,2,2,2,18,
dialogue_patient_0585,2,1,1,1,2,1,1,2,1,2,14,
dialogue_patient_0586,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0587,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0588,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0589,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0591,2,2,1,2,2,2,2,2,2,2,19,
dialogue_patient_0592,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0593,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0594,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0595,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0596,2,2,2,2,2,2,2,2,2,2,20,
dialogue_patient_0597,2,2,1,2,2,2,2,2,2,2,19,
dialogue_patient_0598,2,2,1,1,2,2,2,2,2,2,18,
